match_id,tournament_id,player_1,player_2,p1_id,p2_id,p1_serve_rating,p1_aces,p1_double_faults,p1_first_serve,p1_1st_serve_points_won,p1_2nd_serve_points_won,p1_break_points_saved,p1_service_games_played,p1_return_rating,p1_1st_serve_return_points_won,p1_2nd_serve_return_points_won,p1_break_points_converted,p1_return_games_played,p1_net_points_won,p1_winners,p1_unforced_errors,p1_service_points_won,p1_return_points_won,p1_total_points_won,p1_max_speed,p1_1st_serve_average_speed,p1_2nd_serve_average_speed,p2_serve_rating,p2_aces,p2_double_faults,p2_first_serve,p2_1st_serve_points_won,p2_2nd_serve_points_won,p2_break_points_saved,p2_service_games_played,p2_return_rating,p2_1st_serve_return_points_won,p2_2nd_serve_return_points_won,p2_break_points_converted,p2_return_games_played,p2_net_points_won,p2_winners,p2_unforced_errors,p2_service_points_won,p2_return_points_won,p2_total_points_won,p2_max_speed,p2_1st_serve_average_speed,p2_2nd_serve_average_speed
ms023,5014.0,T. Machac,A. Vukic,m0fh,v832,308.0,5.0,2.0,27/49,25/27,13/22,4/4,9.0,166.0,10/40,20/31,3/7,9.0,5/6,17.0,22.0,38/49,30/71,68/120,,,,237.0,9.0,1.0,40/71,30/40,11/31,4/7,9.0,48.0,2/27,9/22,0/4,9.0,5/11,20.0,32.0,41/71,11/49,52/120,,,
ms030,5014.0,D. Goffin,M. Giron,gb88,gc88,261.0,4.0,1.0,65/97,46/65,14/32,5/8,14.0,138.0,12/53,23/38,3/9,14.0,22/30,31.0,29.0,60/97,35/91,95/188,,,,256.0,8.0,2.0,53/91,41/53,15/38,6/9,14.0,144.0,19/65,18/32,3/8,14.0,11/14,37.0,40.0,56/91,37/97,93/188,,,
ms024,5014.0,J. MensikJ. MENSIK,A. Shevchen...A. SHEVCHENKO,m0ni,s0h2,295.0,9.0,1.0,47/81,39/47,20/34,1/2,14.0,184.0,20/50,19/38,5/9,13.0,8/12,28.0,36.0,59/81,39/88,98/169,,,,229.0,4.0,2.0,50/88,30/50,19/38,4/9,13.0,115.0,8/47,14/34,1/2,14.0,7/10,19.0,47.0,49/88,22/81,71/169,,,
ms032,5014.0,J. Sinner,T. Daniel,s0ag,da81,313.0,12.0,1.0,38/49,32/38,5/11,0/0,9.0,177.0,16/44,14/20,3/9,8.0,15/16,38.0,17.0,37/49,30/64,67/113,,,,227.0,5.0,0.0,44/64,28/44,6/20,6/9,8.0,70.0,6/38,6/11,0/0,9.0,6/15,11.0,16.0,34/64,12/49,46/113,,,
ms063,5014.0,M. Bellucci,A. Zverev,b0gg,z355,240.0,7.0,2.0,46/73,29/46,12/27,7/10,9.0,63.0,6/36,7/15,0/1,9.0,3/4,14.0,25.0,41/73,13/51,54/124,,,,310.0,7.0,2.0,36/51,30/36,8/15,1/1,9.0,156.0,17/46,15/27,3/10,9.0,9/16,19.0,14.0,38/51,32/73,70/124,,,
ms040,5014.0,C. Alcaraz,J. Shang,a0e2,s0re,297.0,3.0,0.0,24/48,19/24,16/24,1/1,8.0,214.0,12/27,15/24,4/7,8.0,7/7,14.0,10.0,35/48,27/51,62/99,,,,195.0,1.0,2.0,27/51,15/27,9/24,3/7,8.0,54.0,5/24,8/24,0/1,8.0,3/6,8.0,14.0,24/51,13/48,37/99,,,
ms055,5014.0,A. Michelse...A. MICHELSEN,N. DjokovicN. DJOKOVIC,m0qi,d643,271.0,10.0,0.0,59/86,43/59,11/27,5/7,12.0,117.0,12/52,9/24,2/5,12.0,12/20,31.0,37.0,54/86,21/76,75/162,,,,293.0,7.0,3.0,52/76,40/52,15/24,3/5,12.0,132.0,16/59,16/27,2/7,12.0,12/17,35.0,24.0,55/76,32/86,87/162,,,
ms039,5014.0,T. Seyboth ...T. SEYBOTH WILD,D. MedvedevD. MEDVEDEV,sx91,mm58,236.0,2.0,1.0,62/91,37/62,12/29,8/12,12.0,165.0,12/44,13/24,2/3,12.0,16/24,29.0,47.0,49/91,25/68,74/159,,,,268.0,6.0,3.0,44/68,32/44,11/24,1/3,12.0,166.0,25/62,17/29,4/12,12.0,5/8,17.0,28.0,43/68,42/91,85/159,,,
ms048,5014.0,A. Rublev,J. Mensik,re44,m0ni,229.0,14.0,4.0,72/116,51/72,16/44,12/19,16.0,136.0,17/58,23/49,4/12,15.0,8/13,34.0,42.0,67/116,40/107,107/223,,,,254.0,11.0,2.0,58/107,41/58,26/49,8/12,15.0,173.0,21/72,28/44,7/19,16.0,7/10,34.0,43.0,67/107,49/116,116/223,,,
ms056,5014.0,T. Fritz,T. Atmane,fb98,a0gc,288.0,6.0,0.0,52/82,38/52,17/30,2/3,12.0,94.0,13/54,12/27,1/6,12.0,9/11,26.0,10.0,55/82,25/81,80/163,,,,296.0,14.0,1.0,54/81,41/54,15/27,5/6,12.0,112.0,14/52,13/30,1/3,12.0,10/12,29.0,8.0,56/81,27/82,83/163,,,
ms047,5014.0,A. Vukic,C. Ruud,v832,rh16,320.0,7.0,3.0,40/55,34/40,9/15,3/3,10.0,198.0,10/41,8/15,2/2,10.0,12/14,28.0,23.0,43/55,18/56,61/111,,,,277.0,5.0,1.0,41/56,31/41,7/15,0/2,10.0,55.0,6/40,6/15,0/3,10.0,8/10,13.0,13.0,38/56,12/55,50/111,,,
ms051,5014.0,Z. Bergs,G. Dimitrov,bu13,d875,229.0,7.0,4.0,50/82,31/50,14/32,2/7,13.0,135.0,16/58,23/39,3/12,13.0,9/14,26.0,37.0,45/82,39/97,84/179,,,,249.0,4.0,6.0,58/97,42/58,16/39,9/12,13.0,204.0,19/50,18/32,5/7,13.0,10/13,23.0,37.0,58/97,37/82,95/179,,,
ms036,5014.0,S. Tsitsipa...S. TSITSIPAS,K. Nishikor...K. NISHIKORI,te51,n552,305.0,14.0,3.0,43/75,37/43,18/32,3/3,11.0,86.0,8/43,10/24,1/6,11.0,5/8,37.0,13.0,55/75,18/67,73/142,,,,295.0,1.0,0.0,43/67,35/43,14/24,5/6,11.0,58.0,6/43,14/32,0/3,11.0,14/18,17.0,11.0,49/67,20/75,69/142,,,
ms044,5014.0,T. Paul,F. Fognini,pl56,f510,324.0,7.0,0.0,26/42,20/26,13/16,0/0,8.0,258.0,13/30,13/20,4/4,8.0,5/9,17.0,16.0,33/42,26/50,59/92,,,,200.0,0.0,4.0,30/50,17/30,7/20,0/4,8.0,42.0,6/26,3/16,0/0,8.0,5/6,10.0,33.0,24/50,9/42,33/92,,,
ms059,5014.0,M. Berretti...M. BERRETTINI,H. RuneH. RUNE,bk40,r0dg,290.0,16.0,1.0,51/79,38/51,17/28,3/5,14.0,90.0,9/51,10/31,1/3,15.0,8/11,31.0,14.0,55/79,19/82,74/161,,,,308.0,7.0,0.0,51/82,42/51,21/31,2/3,15.0,119.0,13/51,11/28,2/5,14.0,11/13,30.0,10.0,63/82,24/79,87/161,,,
ms052,5014.0,F. Tiafoe,Y. Zhou,td51,z0cq,316.0,5.0,1.0,36/48,32/36,6/12,1/1,9.0,186.0,13/31,6/17,3/4,9.0,7/8,17.0,15.0,38/48,19/48,57/96,,,,256.0,3.0,0.0,31/48,18/31,11/17,1/4,9.0,61.0,4/36,6/12,0/1,9.0,5/10,17.0,19.0,29/48,10/48,39/96,,,
ms035,5014.0,D. Shapoval...D. SHAPOVALOV,B. SheltonB. SHELTON,su55,s0s1,272.0,2.0,5.0,40/57,28/40,9/17,3/5,10.0,32.0,10/42,1/13,0/0,11.0,6/10,11.0,17.0,37/57,11/55,48/112,,,,350.0,11.0,1.0,42/55,32/42,12/13,0/0,11.0,137.0,12/40,8/17,2/5,10.0,6/9,21.0,23.0,44/55,20/57,64/112,,,
ms060,5014.0,L. Musetti,D. Goffin,m0ej,gb88,254.0,4.0,0.0,58/89,43/58,13/31,6/10,14.0,156.0,26/77,20/31,4/15,13.0,0/0,4.0,0.0,56/89,46/108,102/197,,,,243.0,6.0,4.0,77/108,51/77,11/31,11/15,13.0,152.0,15/58,18/31,4/10,14.0,0/0,6.0,4.0,62/108,33/89,95/197,,,
ms043,5014.0,A. Cazaux,U. Humbert,c0h0,hh26,230.0,8.0,2.0,31/58,23/31,10/27,5/8,8.0,71.0,6/37,11/20,0/1,9.0,4/5,14.0,14.0,33/58,17/57,50/115,,,,295.0,7.0,4.0,37/57,31/37,9/20,1/1,9.0,164.0,8/31,17/27,3/8,8.0,6/7,21.0,12.0,40/57,25/58,65/115,,,
ms037,5014.0,A. MullerA. MULLER,F. Auger-al...F. AUGER-ALIASSIME,mp20,ag37,302.0,2.0,0.0,39/61,27/39,15/22,3/3,9.0,154.0,10/30,6/13,3/8,8.0,4/5,9.0,16.0,42/61,16/43,58/104,,,,254.0,6.0,4.0,30/43,20/30,7/13,5/8,8.0,63.0,12/39,7/22,0/3,9.0,1/3,21.0,37.0,27/43,19/61,46/104,,,
ms045,5014.0,A. Rinderkn...A. RINDERKNECH,A. TabiloA. TABILO,rc91,te30,210.0,4.0,2.0,37/61,21/37,10/24,8/12,8.0,119.0,5/25,8/21,1/2,9.0,6/13,21.0,32.0,31/61,13/46,44/107,,,,286.0,3.0,1.0,25/46,20/25,13/21,1/2,9.0,185.0,16/37,14/24,4/12,8.0,3/3,14.0,14.0,33/46,30/61,63/107,,,
ms050,5014.0,A. PopyrinA. POPYRIN,M. Kecmanov...M. KECMANOVIC,p09z,ki95,299.0,13.0,2.0,37/53,32/37,6/16,4/4,9.0,213.0,7/23,9/20,3/3,8.0,7/9,32.0,24.0,38/53,16/43,54/96,,,,242.0,4.0,1.0,23/43,16/23,11/20,0/3,8.0,76.0,5/37,10/16,0/4,9.0,2/3,12.0,13.0,27/43,15/53,42/96,,,
ms034,5014.0,A. FilsA. FILS,R. Carballe...R. CARBALLES BAENA,f0f1,cf59,268.0,7.0,3.0,54/86,43/54,13/32,7/9,12.0,147.0,9/52,12/26,2/3,12.0,7/12,24.0,19.0,56/86,21/78,77/164,,,,287.0,3.0,2.0,52/78,43/52,14/26,1/3,12.0,119.0,11/54,19/32,2/9,12.0,3/3,11.0,7.0,57/78,30/86,87/164,,,
ms042,5014.0,S. Baez,G. Monfils,b0bi,mc65,247.0,2.0,2.0,75/93,50/75,5/18,11/15,14.0,125.0,18/63,17/32,3/13,15.0,18/23,22.0,44.0,55/93,35/95,90/188,,,,268.0,15.0,6.0,63/95,45/63,15/32,10/13,15.0,161.0,25/75,13/18,4/15,14.0,10/13,36.0,38.0,60/95,38/93,98/188,,,
ms053,5014.0,R. Safiulli...R. SAFIULLIN,A. BublikA. BUBLIK,sx50,bk92,318.0,7.0,1.0,35/53,27/35,13/18,3/3,9.0,176.0,11/38,19/30,3/6,9.0,5/5,12.0,4.0,40/53,30/68,70/121,,,,229.0,5.0,7.0,38/68,27/38,11/30,3/6,9.0,51.0,8/35,5/18,0/3,9.0,3/4,8.0,11.0,38/68,13/53,51/121,,,
ms061,5014.0,M. GironM. GIRON,K. Khachano...K. KHACHANOV,gc88,ke29,301.0,8.0,0.0,37/60,29/37,13/23,3/3,9.0,162.0,11/32,12/25,3/6,10.0,0/0,8.0,0.0,42/60,23/57,65/117,,,,245.0,4.0,2.0,32/57,21/32,13/25,3/6,10.0,65.0,8/37,10/23,0/3,9.0,0/0,4.0,2.0,34/57,18/60,52/117,,,
ms041,5014.0,Y. Wu,N. Jarry,wb32,j551,296.0,2.0,1.0,31/49,29/31,7/18,2/2,8.0,227.0,12/29,11/14,4/8,7.0,1/3,9.0,7.0,36/49,23/43,59/92,,,,190.0,2.0,3.0,29/43,17/29,3/14,4/8,7.0,68.0,2/31,11/18,0/2,8.0,2/3,7.0,12.0,20/43,13/49,33/92,,,
ms062,5014.0,J. ThompsonJ. THOMPSON,T. Griekspo...T. GRIEKSPOOR,tc61,gj37,237.0,4.0,2.0,29/47,21/29,7/18,4/7,8.0,66.0,10/42,8/19,0/4,9.0,0/0,4.0,2.0,28/47,18/61,46/108,,,,307.0,10.0,1.0,42/61,32/42,11/19,4/4,9.0,169.0,8/29,11/18,3/7,8.0,0/0,10.0,1.0,43/61,19/47,62/108,,,
ms049,5014.0,A. Shevchen...A. SHEVCHENKO,F. Cerundol...F. CERUNDOLO,s0h2,c0au,281.0,7.0,2.0,53/73,41/53,9/20,3/5,12.0,156.0,22/64,13/24,3/7,12.0,2/3,19.0,36.0,50/73,35/88,85/161,,,,258.0,1.0,3.0,64/88,42/64,11/24,4/7,12.0,134.0,12/53,11/20,2/5,12.0,9/13,26.0,41.0,53/88,23/73,76/161,,,
ms054,5014.0,F. Cobolli,S. Wawrinka,c0e9,w367,307.0,8.0,1.0,65/113,51/65,33/48,3/3,17.0,93.0,10/60,17/38,1/4,16.0,12/15,35.0,39.0,84/113,27/98,111/211,,,,299.0,17.0,2.0,60/98,50/60,21/38,3/4,16.0,53.0,14/65,15/48,0/3,17.0,11/20,34.0,45.0,71/98,29/113,100/211,,,
ms038,5014.0,M. Arnaldi,Z. Svajda,a0fc,s0k7,286.0,11.0,3.0,55/99,45/55,23/44,4/5,15.0,143.0,25/75,22/42,4/13,15.0,20/34,48.0,47.0,68/99,47/117,115/216,,,,251.0,3.0,4.0,75/117,50/75,20/42,9/13,15.0,93.0,10/55,21/44,1/5,15.0,8/12,29.0,41.0,70/117,31/99,101/216,,,
ms046,5014.0,T. MachacT. MACHAC,A. Davidovi...A. DAVIDOVICH FOKINA,m0fh,dh50,241.0,10.0,6.0,45/91,32/45,22/46,3/7,14.0,200.0,21/65,9/19,3/3,15.0,12/15,36.0,56.0,54/91,30/84,84/175,,,,279.0,6.0,1.0,65/84,44/65,10/19,0/3,15.0,167.0,13/45,24/46,4/7,14.0,5/7,18.0,33.0,54/84,37/91,91/175,,,
ms033,5014.0,B. Van de z...B. VAN DE ZANDSCHULP,T. Etchever...T. ETCHEVERRY,v812,ea24,263.0,6.0,5.0,75/124,59/75,20/49,7/10,17.0,115.0,26/83,23/50,3/16,16.0,24/31,38.0,29.0,79/124,49/133,128/257,,,,269.0,9.0,2.0,83/133,57/83,27/50,13/16,16.0,128.0,16/75,29/49,3/10,17.0,20/28,29.0,19.0,84/133,45/124,129/257,,,
ms057,5014.0,Y. WatanukiY. WATANUKI,B. Nakashim...B. NAKASHIMA,wb08,n0ae,289.0,5.0,6.0,43/70,32/43,17/27,3/4,11.0,133.0,15/44,11/24,2/6,10.0,9/12,34.0,40.0,49/70,26/68,75/138,,,,267.0,4.0,0.0,44/68,29/44,13/24,4/6,10.0,97.0,11/43,10/27,1/4,11.0,3/8,9.0,23.0,42/68,21/70,63/138,,,
ms058,5014.0,J. Lehecka,J. Munar,l0bv,mu94,280.0,6.0,2.0,50/79,36/50,15/29,4/5,11.0,139.0,19/56,15/32,2/5,11.0,16/23,28.0,32.0,51/79,34/88,85/167,,,,266.0,4.0,2.0,56/88,37/56,17/32,3/5,11.0,105.0,14/50,14/29,1/5,11.0,12/18,22.0,33.0,54/88,28/79,82/167,,,
ms113,5014.0,A. Kovacevi...A. KOVACEVIC,T. AtmaneT. ATMANE,k0az,a0gc,247.0,7.0,3.0,40/75,26/40,19/35,9/12,11.0,154.0,12/40,11/28,2/3,11.0,7/11,20.0,14.0,45/75,23/68,68/143,,,,273.0,8.0,4.0,40/68,28/40,17/28,1/3,11.0,133.0,14/40,16/35,3/12,11.0,5/11,25.0,18.0,45/68,30/75,75/143,,,
ms126,5014.0,M. Bellucci,B. Harris,b0gg,hd68,286.0,3.0,1.0,35/57,26/35,13/22,1/2,10.0,155.0,13/33,8/18,3/8,9.0,2/4,12.0,17.0,39/57,21/51,60/108,,,,250.0,4.0,0.0,33/51,20/33,10/18,5/8,9.0,127.0,9/35,9/22,1/2,10.0,8/10,16.0,32.0,30/51,18/57,48/108,,,
ms102,5014.0,Z. Zhang,Z. Bergs,z371,bu13,245.0,3.0,1.0,32/50,22/32,8/18,2/5,9.0,101.0,13/45,9/20,1/6,10.0,8/13,13.0,7.0,30/50,22/65,52/115,,,,288.0,8.0,2.0,45/65,32/45,11/20,5/6,10.0,180.0,10/32,10/18,3/5,9.0,13/18,27.0,13.0,43/65,20/50,63/115,,,
ms118,5014.0,C. O'connel...C. O'CONNELL,M. Berretti...M. BERRETTINI,o483,bk40,282.0,5.0,1.0,51/85,35/51,23/34,3/5,12.0,130.0,13/53,12/31,2/4,12.0,20/23,32.0,20.0,58/85,25/84,83/169,,,,289.0,11.0,0.0,53/84,40/53,19/31,2/4,12.0,120.0,16/51,11/34,2/5,12.0,11/15,33.0,33.0,59/84,27/85,86/169,,,
ms069,5014.0,R. Bautista...R. BAUTISTA AGUT,R. Carballe...R. CARBALLES BAENA,bd06,cf59,229.0,2.0,2.0,66/96,39/66,12/30,9/14,13.0,174.0,16/59,18/28,3/5,13.0,19/28,27.0,57.0,51/96,34/87,85/183,,,,255.0,6.0,2.0,59/87,43/59,10/28,2/5,13.0,175.0,27/66,18/30,5/14,13.0,4/4,28.0,31.0,53/87,45/96,98/183,,,
ms086,5014.0,M. Cilic,A. Cazaux,c977,c0h0,250.0,8.0,5.0,27/53,21/27,13/26,6/9,10.0,106.0,5/34,15/31,1/3,10.0,1/3,15.0,30.0,34/53,20/65,54/118,,,,282.0,6.0,1.0,34/65,29/34,16/31,2/3,10.0,136.0,6/27,13/26,3/9,10.0,2/3,17.0,27.0,45/65,19/53,64/118,,,
ms065,5014.0,E. Gerasimo...E. GERASIMOV,T. DanielT. DANIEL,gc89,da81,283.0,10.0,1.0,66/101,47/66,20/35,4/6,15.0,40.0,14/61,4/24,0/0,16.0,11/21,26.0,26.0,67/101,18/85,85/186,,,,334.0,6.0,0.0,61/85,47/61,20/24,0/0,16.0,118.0,19/66,15/35,2/6,15.0,10/12,29.0,14.0,67/85,34/101,101/186,,,
ms093,5014.0,A. Davidovi...A. DAVIDOVICH FOKINA,G. DialloG. DIALLO,dh50,d0f6,265.0,3.0,5.0,58/80,40/58,11/22,10/13,12.0,195.0,17/54,12/24,4/5,12.0,13/21,14.0,37.0,51/80,29/78,80/158,,,,259.0,9.0,0.0,54/78,37/54,12/24,1/5,12.0,129.0,18/58,11/22,3/13,12.0,8/15,18.0,47.0,49/78,29/80,78/158,,,
ms089,5014.0,F. Fognini,L. Darderi,f510,d0fj,286.0,9.0,2.0,50/101,42/50,29/51,3/4,16.0,128.0,16/59,18/40,3/8,16.0,9/11,31.0,46.0,71/101,34/99,105/200,,,,271.0,11.0,3.0,59/99,43/59,22/40,5/8,16.0,90.0,8/50,22/51,1/4,16.0,6/9,23.0,56.0,65/99,30/101,95/200,,,
ms122,5014.0,L. Tu,M. Giron,tc01,gc88,209.0,4.0,2.0,45/73,29/45,9/28,6/11,10.0,167.0,11/36,8/17,2/3,9.0,20/28,25.0,37.0,38/73,19/53,57/126,,,,268.0,1.0,1.0,36/53,25/36,9/17,1/3,9.0,199.0,16/45,19/28,5/11,10.0,4/6,15.0,18.0,34/53,35/73,69/126,,,
ms121,5014.0,D. GoffinD. GOFFIN,J. Duckwort...J. DUCKWORTH,gb88,d994,272.0,6.0,2.0,44/76,31/44,17/32,3/4,9.0,210.0,13/36,13/18,4/7,9.0,3/4,13.0,26.0,48/76,26/54,74/130,,,,215.0,4.0,1.0,36/54,23/36,5/18,3/7,9.0,113.0,13/44,15/32,1/4,9.0,13/19,18.0,44.0,28/54,28/76,56/130,,,
ms125,5014.0,T. Griekspo...T. GRIEKSPOOR,F. Diaz aco...F. DIAZ ACOSTA,gj37,d0cg,293.0,2.0,4.0,75/100,58/75,12/25,3/4,16.0,137.0,18/63,10/26,3/6,15.0,17/32,29.0,46.0,70/100,28/89,98/189,,,,284.0,6.0,4.0,63/89,45/63,16/26,3/6,15.0,106.0,17/75,13/25,1/4,16.0,6/10,25.0,33.0,61/89,30/100,91/189,,,
ms101,5014.0,M. Kecmanov...M. KECMANOVIC,R. HijikataR. HIJIKATA,ki95,h0bh,304.0,2.0,0.0,28/47,21/28,13/19,0/0,8.0,185.0,6/26,23/32,4/10,8.0,7/11,17.0,12.0,34/47,29/58,63/105,,,,199.0,3.0,5.0,26/58,20/26,9/32,6/10,8.0,57.0,7/28,6/19,0/0,8.0,4/8,20.0,30.0,29/58,13/47,42/105,,,
ms097,5014.0,J. Mensik,P. Martinez,m0ni,mo44,290.0,14.0,4.0,53/81,41/53,16/28,2/4,15.0,183.0,23/58,11/23,4/6,14.0,11/17,51.0,38.0,57/81,34/81,91/162,,,,256.0,3.0,3.0,58/81,35/58,12/23,2/6,14.0,129.0,12/53,12/28,2/4,15.0,15/20,16.0,20.0,47/81,24/81,71/162,,,
ms110,5014.0,A. Michelse...A. MICHELSEN,Y. BuY. BU,m0qi,y09v,317.0,6.0,2.0,34/53,28/34,13/19,2/2,10.0,133.0,6/24,12/26,2/5,9.0,10/16,21.0,18.0,41/53,18/50,59/103,,,,254.0,2.0,3.0,24/50,18/24,14/26,3/5,9.0,49.0,6/34,6/19,0/2,10.0,8/12,11.0,26.0,32/50,12/53,44/103,,,
ms085,5014.0,G. Monfils,D. Dzumhur,mc65,d923,289.0,4.0,2.0,46/63,31/46,10/17,7/8,9.0,188.0,13/37,14/25,4/7,10.0,6/7,22.0,18.0,41/63,27/62,68/125,,,,228.0,0.0,2.0,37/62,24/37,11/25,3/7,10.0,97.0,15/46,7/17,1/8,9.0,12/22,14.0,11.0,35/62,22/63,57/125,,,
ms074,5014.0,L. Nardi,A. Muller,n0bg,mp20,196.0,1.0,2.0,38/67,25/38,7/29,0/6,12.0,128.0,11/53,10/16,2/7,12.0,7/11,11.0,49.0,32/67,21/69,53/136,,,,278.0,6.0,2.0,53/69,42/53,6/16,5/7,12.0,260.0,13/38,22/29,6/6,12.0,9/11,21.0,25.0,48/69,35/67,83/136,,,
ms117,5014.0,J. Munar,H. Gaston,mu94,g09o,258.0,1.0,4.0,58/80,37/58,10/22,10/12,9.0,201.0,13/34,16/26,5/11,9.0,15/21,20.0,29.0,47/80,29/60,76/140,,,,199.0,0.0,4.0,34/60,21/34,10/26,6/11,9.0,130.0,21/58,12/22,2/12,9.0,12/20,24.0,45.0,31/60,33/80,64/140,,,
ms073,5014.0,K. Nishikor...K. NISHIKORI,M. NavoneM. NAVONE,n552,n0bs,284.0,1.0,0.0,56/82,38/56,16/26,5/7,14.0,125.0,20/60,24/47,3/16,14.0,15/18,26.0,48.0,54/82,44/107,98/189,,,,250.0,4.0,4.0,60/107,40/60,23/47,13/16,14.0,113.0,18/56,10/26,2/7,14.0,10/10,30.0,43.0,63/107,28/82,91/189,,,
ms090,5014.0,R. OpelkaR. OPELKA,A. Rinderkn...A. RINDERKNECH,o522,rc91,280.0,13.0,2.0,51/86,37/51,18/35,11/12,11.0,62.0,11/51,8/20,0/1,11.0,12/15,30.0,36.0,55/86,19/71,74/157,,,,313.0,6.0,0.0,51/71,40/51,12/20,1/1,11.0,93.0,14/51,17/35,1/12,11.0,7/8,14.0,26.0,52/71,31/86,83/157,,,
ms106,5014.0,B. ZhukayevB. ZHUKAYEV,R. Safiulli...R. SAFIULLIN,z09z,sx50,278.0,14.0,1.0,45/66,31/45,11/21,1/3,11.0,101.0,9/45,8/21,1/3,11.0,14/22,25.0,30.0,42/66,17/66,59/132,,,,302.0,5.0,2.0,45/66,36/45,13/21,2/3,11.0,164.0,14/45,10/21,2/3,11.0,8/8,22.0,20.0,49/66,24/66,73/132,,,
ms078,5014.0,T. Seyboth ...T. SEYBOTH WILD,D. EvansD. EVANS,sx91,e687,274.0,13.0,3.0,64/94,44/64,16/30,2/5,15.0,149.0,23/65,17/36,4/10,15.0,13/19,42.0,42.0,60/94,40/101,100/195,,,,256.0,6.0,4.0,65/101,42/65,19/36,6/10,15.0,158.0,20/64,14/30,3/5,15.0,24/35,35.0,38.0,61/101,34/94,95/195,,,
ms081,5014.0,J. Shang,C. Wong,s0re,w0bh,267.0,4.0,1.0,28/56,23/28,15/28,1/3,10.0,184.0,12/44,20/26,4/10,10.0,6/11,17.0,12.0,38/56,32/70,70/126,,,,222.0,8.0,2.0,44/70,32/44,6/26,6/10,10.0,151.0,5/28,13/28,2/3,10.0,8/12,16.0,22.0,38/70,18/56,56/126,,,
ms070,5014.0,L. SonegoL. SONEGO,D. Shapoval...D. SHAPOVALOV,su87,su55,270.0,3.0,2.0,56/88,39/56,17/32,4/6,12.0,197.0,14/60,12/21,2/2,12.0,19/29,20.0,29.0,56/88,26/81,82/169,,,,276.0,2.0,3.0,60/81,46/60,9/21,0/2,12.0,127.0,17/56,15/32,2/6,12.0,12/19,26.0,42.0,55/81,32/88,87/169,,,
ms098,5014.0,R. Ramanath...R. RAMANATHAN,A. Shevchen...A. SHEVCHENKO,rb56,s0h2,249.0,8.0,8.0,39/65,27/39,11/26,2/4,9.0,47.0,7/39,6/21,0/4,10.0,14/29,20.0,37.0,38/65,13/60,51/125,,,,319.0,3.0,2.0,39/60,32/39,15/21,4/4,10.0,161.0,12/39,15/26,2/4,9.0,7/8,25.0,10.0,47/60,27/65,74/125,,,
ms077,5014.0,A. Mannarin...A. MANNARINO,Z. SvajdaZ. SVAJDA,me82,s0k7,234.0,2.0,1.0,43/73,25/43,16/30,6/10,11.0,157.0,12/40,8/19,2/3,11.0,6/10,18.0,40.0,41/73,20/59,61/132,,,,279.0,5.0,0.0,40/59,28/40,11/19,1/3,11.0,165.0,18/43,14/30,4/10,11.0,1/3,19.0,34.0,39/59,32/73,71/132,,,
ms066,5014.0,P. Carreno ...P. CARRENO BUSTA,B. Van de z...B. VAN DE ZANDSCHULP,cd85,v812,291.0,4.0,1.0,43/60,29/43,12/17,1/3,10.0,63.0,10/43,10/25,0/1,10.0,11/15,16.0,28.0,41/60,20/68,61/128,,,,302.0,5.0,0.0,43/68,33/43,15/25,1/1,10.0,149.0,14/43,5/17,2/3,10.0,7/9,25.0,27.0,48/68,19/60,67/128,,,
ms094,5014.0,A. Vukic,C. Moutet,v832,mw02,265.0,6.0,1.0,46/85,32/46,24/39,3/6,14.0,152.0,23/59,10/25,3/6,13.0,20/30,29.0,46.0,56/85,33/84,89/169,,,,269.0,3.0,1.0,59/84,36/59,15/25,3/6,13.0,140.0,14/46,15/39,3/6,14.0,13/16,24.0,36.0,51/84,29/85,80/169,,,
ms114,5014.0,P. Kotov,Y. Watanuki,k09f,wb08,275.0,6.0,1.0,97/137,63/97,22/40,14/17,17.0,94.0,19/70,21/51,1/5,17.0,11/17,27.0,32.0,85/137,40/121,125/258,,,,284.0,7.0,5.0,70/121,51/70,30/51,4/5,17.0,115.0,34/97,18/40,3/17,17.0,19/23,63.0,64.0,81/121,52/137,133/258,,,
ms109,5014.0,S. WawrinkaS. WAWRINKA,G. Mpetshi ...G. MPETSHI PERRICARD,w367,m0gz,307.0,13.0,4.0,40/81,36/40,26/41,3/3,12.0,63.0,7/52,17/34,0/6,12.0,10/14,33.0,9.0,62/81,24/86,86/167,,,,300.0,10.0,4.0,52/86,45/52,17/34,6/6,12.0,47.0,4/40,15/41,0/3,12.0,12/20,30.0,14.0,62/86,19/81,81/167,,,
ms082,5014.0,Y. Wu,S. Nagal,wb32,n897,281.0,7.0,4.0,28/52,22/28,14/24,1/2,9.0,205.0,18/40,10/17,4/7,9.0,8/12,23.0,14.0,36/52,28/57,64/109,,,,221.0,0.0,1.0,40/57,22/40,7/17,3/7,9.0,124.0,6/28,10/24,1/2,9.0,1/3,2.0,8.0,29/57,16/52,45/109,,,
ms105,5014.0,Y. Nishioka,Y. Zhou,n732,z0cq,277.0,1.0,0.0,12/17,7/12,4/5,1/2,3.0,275.0,5/13,7/10,2/2,3.0,2/2,4.0,9.0,11/17,12/23,23/40,,,,180.0,0.0,1.0,13/23,8/13,3/10,0/2,3.0,145.0,5/12,1/5,1/2,3.0,3/6,6.0,15.0,11/23,6/17,17/40,,,
